255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
255	255	255
253.709677419355	255	254.967741935484
252.419354838710	255	254.935483870968
251.129032258065	255	254.903225806452
249.838709677419	255	254.870967741936
248.548387096774	255	254.838709677419
247.258064516129	255	254.806451612903
245.967741935484	255	254.774193548387
244.677419354839	255	254.741935483871
243.387096774194	255	254.709677419355
242.096774193548	255	254.677419354839
240.806451612903	255	254.645161290323
239.516129032258	255	254.612903225806
238.225806451613	255	254.580645161290
236.935483870968	255	254.548387096774
235.645161290323	255	254.516129032258
234.354838709677	255	254.483870967742
233.064516129032	255	254.451612903226
231.774193548387	255	254.419354838710
230.483870967742	255	254.387096774194
229.193548387097	255	254.354838709677
227.903225806452	255	254.322580645161
226.612903225806	255	254.290322580645
225.322580645161	255	254.258064516129
224.032258064516	255	254.225806451613
222.741935483871	255	254.193548387097
221.451612903226	255	254.161290322581
220.161290322581	255	254.129032258065
218.870967741936	255	254.096774193548
217.580645161290	255	254.064516129032
216.290322580645	255	254.032258064516
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
215	255	254
208.161290322581	250.419354838710	250.838709677419
201.322580645161	245.838709677419	247.677419354839
